CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
44.002.561/0001-03;2024-08-01;1;795640.16;13186.07;0;0;782454.09;572149564.64;572149564.64;64948111.86;507201452.78;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;44206.65;0;0;44206.65;0;36066.37;0;32920978.54;0;0;0;0;0;106103.77;33063148.68
44.002.561/0001-03;2024-09-01;1;669945.51;6055.07;0;0;663890.44;576774115.78;576774115.78;69368742;507405373.78;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;278078.36;0;0;278078.36;0;34990;0;31324073.42;0;0;0;0;0;104265.81;31463329.23
44.002.561/0001-03;2024-10-01;1;146815.64;2976.87;17674.5;0;126164.27;640751353.55;640751353.55;133029976.87;507721376.68;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;20576.47;0;0;20576.47;0;40342.75;0;79455763.76;0;0;0;0;0;101605.41;79597711.92
44.107.380/0001-33;2024-01-01;1;953194.08;24643.62;0;0;928550.46;23351964.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16498727.23;0;0;;3733872.35;0;;3119364.83;0;0;31324.07;0;0;31324.07;0;16865.76;0;0;0;0;0;0;0;131172.82;148038.58
44.107.380/0001-33;2024-02-01;1;792713.56;24795.63;0;0;767917.93;23372955.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16498727.23;0;0;;5745659.85;0;;1128568.58;0;0;29017.05;0;0;29017.05;0;16865.76;0;0;0;0;0;0;0;131172.82;148038.58
44.107.380/0001-33;2024-03-01;1;4479781.45;24918.41;0;0;4454863.04;23342310.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16498727.23;0;0;;5705378.02;0;;1138205.13;0;0;26655.17;0;0;26655.17;0;16865.76;0;0;0;0;0;0;0;131172.82;148038.58
44.107.380/0001-33;2024-04-01;1;6325348.61;518.77;0;0;6324829.84;23299078.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16498727.23;0;0;;5652114.04;0;;1148237.08;0;0;24192.55;0;0;24192.55;0;16865.76;0;0;0;0;0;0;0;115550.36;132416.12
44.107.380/0001-33;2024-05-01;1;2683747.34;301.75;0;0;2683445.59;26814369.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20089327.23;0;0;;5567106.96;0;;1157935.11;0;0;42146.78;0;0;42146.78;0;16865.76;0;0;0;0;0;0;0;106063.48;122929.24
44.107.380/0001-33;2024-06-01;1;167152.18;250.08;0;0;166902.1;29529064.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23351327.23;0;0;;5461202.19;0;;716535.23;0;0;47468.18;0;0;47468.18;0;16865.76;0;0;0;0;0;0;0;337058.86;353924.62
44.107.380/0001-33;2024-07-01;1;1574552.13;162.52;0;0;1574389.61;33929891.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27751327.23;0;0;;5455456.15;0;;723107.99;0;0;50112.06;0;0;50112.06;0;16865.76;0;0;0;0;0;0;0;114690.48;131556.24
44.107.380/0001-33;2024-08-01;1;184521.28;139.21;0;0;184382.07;37529760.59;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;31407172.01;0;0;;5393251.21;0;;729337.37;0;0;50858.45;0;0;50858.45;0;16865.76;0;0;0;0;0;0;0;114690.48;131556.24
44.107.380/0001-33;2024-09-01;1;7744419.33;21477.66;0;0;7722941.67;38602288.97;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;33207172.01;0;0;;5312358.46;0;;82758.5;0;0;473680.56;0;0;473680.56;0;16865.76;0;0;0;0;0;0;0;105939.94;122805.7
44.107.380/0001-33;2024-10-01;1;6238816.4;510.84;0;0;6238305.56;40495410.86;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;35207172.01;0;0;;5204707.1;0;;83531.75;0;0;47119.42;0;0;47119.42;0;16865.76;0;0;0;0;0;0;0;94939.94;111805.7
44.107.380/0001-33;2024-11-01;1;6313475.62;438.5;0;0;6313037.12;40400199.44;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;35207172.01;0;0;;5108799.07;0;;84228.36;0;0;59826.52;0;0;59826.52;0;16865.76;0;0;0;0;0;0;0;94939.94;111805.7
44.124.739/0001-80;2024-01-01;1;0;0;0;0;0;868218386.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38103550.38;0;0;0;0;;0;0;;0;0;830114836.36;227.39;0;0;227.39;0;17575.14;0;0;0;0;0;0;0;23400;40975.14
44.124.739/0001-80;2024-02-01;1;0;0;0;0;0;882979207.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38207754.43;0;0;0;0;;0;0;;0;0;844771452.86;764.63;0;0;764.63;0;17575.14;0;0;0;0;0;0;0;23400;40975.14
44.177.538/0001-41;2024-01-01;1;2040106.1;883854.38;0;0;1156251.72;4585526.6;4585526.6;0;0;0;4585526.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;5309732.19;0;5306995.49;2736.7;1024095.17;18000;0;0;0;0;0;0;0;1509212.48;2551307.65
44.177.538/0001-41;2024-02-01;1;2222132.16;95.1;0;0;2222037.06;3473554.73;3473554.73;0;0;0;3473554.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4688750.11;0;4686745.77;2004.34;1883870.89;18000;0;0;0;0;0;0;0;1419647.48;3321518.37
44.177.538/0001-41;2024-03-01;1;1082491.37;90.1;0;0;1082401.27;3473554.73;3473554.73;0;0;0;3473554.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3264283.97;0;3263050.53;1233.44;936889.77;18000;0;0;0;0;0;0;0;685647.48;1640537.25
44.177.538/0001-41;2024-04-01;1;1324639.72;47849.33;0;0;1276790.39;2942254.88;2942254.88;0;0;0;2942254.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3742259.81;0;3741874.36;385.45;26146.04;26468.93;0;0;0;0;0;0;0;1776567.9;1829182.87
44.177.538/0001-41;2024-05-01;1;1324639.72;47849.33;0;0;1276790.39;2942254.88;2942254.88;0;0;0;2942254.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3742259.81;0;3741874.36;385.45;26146.04;26468.93;0;0;0;0;0;0;0;1776567.9;1829182.87
44.177.538/0001-41;2024-06-01;1;145350.11;42754.58;0;0;102595.53;1303339.04;1303339.04;0;0;0;1303339.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2957655.99;0;2953574.07;4081.92;21061.2;18000;0;0;0;0;0;0;0;6865.64;45926.84
44.177.538/0001-41;2024-07-01;1;609249.17;95561.08;0;0;513688.09;1303339.04;1303339.04;0;0;0;1303339.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2957221.29;0;2953574.07;3647.22;24238.93;18000;0;0;0;0;0;0;0;461996.86;504235.79
44.177.538/0001-41;2024-08-01;1;1270522.32;90.1;0;0;1270432.22;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3485837.22;0;3482605.8;3231.42;774475.21;18000;0;0;0;0;0;0;0;338468.93;1130944.14
44.177.538/0001-41;2024-09-01;1;794905.5;90.1;0;0;794815.4;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2870166.93;0;2867332.41;2834.52;674304.94;18000;0;0;0;0;0;0;0;8468.93;700773.87
44.177.538/0001-41;2024-10-01;1;759072.56;90.1;0;0;758982.46;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1597022.47;0;0;1597022.47;79914.01;18000;0;0;0;0;0;0;0;8468.93;106382.94
44.286.898/0001-81;2024-01-01;1;4132240.88;1000.01;0;0;4131240.87;15944226.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15944226.71;0;;0;0;0;3316232.69;0;0;3316232.69;125389.22;29528.83;0;0;0;0;0;0;730;6000;161648.05
44.286.898/0001-81;2024-02-01;1;3995552.38;1000;0;0;3994552.38;15998701.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15998701.18;0;;0;0;0;3455085.26;0;0;3455085.26;97524.94;26000;0;0;0;0;0;0;730;3856.91;128111.85
44.286.898/0001-81;2024-03-01;1;3897936.94;1000.01;0;0;3896936.93;15154420.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15154420.63;0;;0;0;0;3549281.12;0;0;3549281.12;69660.67;26000;0;0;0;0;0;0;730;3819.39;100210.06
44.286.898/0001-81;2024-04-01;1;3824693.76;1000;0;0;3823693.76;15098340.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15098340.65;0;;0;0;0;4525619.09;0;0;4525619.09;69660.67;41789.06;0;0;0;0;0;0;730;4051.36;116231.09
44.286.898/0001-81;2024-05-01;1;3680794.1;911.4;0;0;3679882.7;15100035.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15100035.92;0;;0;0;0;5766183.25;0;0;5766183.25;69668.26;42490.23;0;0;0;0;0;0;730;4058.02;116946.51
44.286.898/0001-81;2024-06-01;1;3832152.98;903.09;0;0;3831249.89;14952164.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;14952164.27;0;;0;0;0;6679868.55;0;0;6679868.55;39019.89;43122.36;0;0;0;0;0;0;730;4031.45;86903.7
44.286.898/0001-81;2024-07-01;1;3373061.54;944.08;0;0;3372117.46;14984450.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;14984450.55;0;;0;0;0;6753052.98;0;0;6753052.98;39171.16;46541.87;0;0;0;0;0;0;730;4031.18;90474.21
44.286.898/0001-81;2024-08-01;1;3326196.38;942.41;0;0;3325253.97;15037931.9;0;0;0;0;0;0;0;0;0;0;15037931.9;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6825825.25;0;0;6825825.25;39171.16;49044.5;0;0;0;0;0;0;730;4044.49;92990.15
44.286.898/0001-81;2024-09-01;1;3425520.49;942.4;0;0;3424578.09;14936728.43;0;0;0;0;0;0;0;0;0;0;14936728.43;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7221078.19;0;0;7221078.19;39171.16;50976.59;0;0;0;0;0;0;0;4774.57;94922.32
44.286.898/0001-81;2024-10-01;1;3381861.1;951.44;0;0;3380909.66;14849599.83;0;0;0;0;0;0;0;0;0;0;1299638.72;;0;0;0;0;0;0;0;0;0;;13549961.11;0;;0;0;0;2513.92;0;0;2513.92;16787.64;53021.21;0;0;0;0;0;0;0;4761.86;74570.71
44.302.072/0001-69;2024-01-01;1;51180.07;1310.34;49869.73;0;0;8313247;8313247;0;8313247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4349.67;0;0;4349.67;0;15715.1;0;0;0;0;0;0;0;31093.59;46808.69
44.302.072/0001-69;2024-02-01;1;29170.78;3954.53;25216.25;0;0;8315147;8315147;0;8315147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3993.42;0;0;3993.42;0;15715.1;0;0;0;0;0;0;0;32993.59;48708.69
44.302.072/0001-69;2024-03-01;1;9096.82;9096.82;0;0;0;8315147;8315147;0;8315147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3618.42;0;0;3618.42;0;15715.1;0;0;0;0;0;0;0;32993.59;48708.69
44.302.072/0001-69;2024-04-01;1;4671.46;4671.46;0;0;0;8315147;8315147;0;8315147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3205.92;0;0;3205.92;0;31430.2;0;0;0;0;0;0;0;32993.59;64423.79
44.302.072/0001-69;2024-05-01;1;411.59;411.59;0;0;0;8315147;8315147;0;8315147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2812.17;0;0;2812.17;0;47145.3;0;0;0;0;0;0;0;32993.59;80138.89
44.302.072/0001-69;2024-06-01;1;256.89;256.89;0;0;0;8315147;8315147;0;8315147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2436.88;0;0;2436.88;0;62860.4;0;0;0;0;0;0;0;37243.76;100104.16
44.302.072/0001-69;2024-07-01;1;254.09;254.09;0;0;0;8315147;8315147;0;8315147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2004.96;0;0;2004.96;0;78575.5;0;0;0;0;0;0;0;41491.13;120066.63
44.302.072/0001-69;2024-08-01;1;99.39;99.39;0;0;0;8315147;8315147;0;8315147;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1592.68;0;0;1592.68;0;94290.6;0;0;0;0;0;0;0;43741.3;138031.9
44.302.072/0001-69;2024-09-01;1;97.99;97.99;0;0;0;8315147;8315147;0;8315147;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1199.14;0;0;1199.14;0;110005.7;0;0;0;0;0;0;0;48630.07;158635.77
44.302.072/0001-69;2024-10-01;1;97.99;97.99;0;0;0;8315147;8315147;0;8315147;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;857.45;0;0;857.45;0;125720.8;0;0;0;0;0;0;0;56556.66;182277.46
44.395.062/0001-15;2024-01-01;1;75807.23;12214.55;;;63592.68;155486958.38;155486958.38;;72148075.92;;83338882.46;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;46511136.03;46511136.03
44.395.062/0001-15;2024-02-01;1;17591.25;17591.25;;;;157320170.31;156339471.71;;72485241.5;;83854230.21;;;;;;;;;;;;980698.6;;;;;;;;;;;;3279.76;;;3279.76;;;;;;;;;;46697897.8;46697897.8
44.395.062/0001-15;2024-03-01;1;91077.64;91077.64;;;;148395786.65;147412069.96;;84042956.01;;63369113.95;;;;;;;;;;;;983716.69;;;;;;;;;;;;13983068.91;;13859133.45;123935.46;;;;;;;;;;45985300.96;45985300.96
44.395.062/0001-15;2024-04-01;1;1486422.06;1486422.06;;;;150642651.02;149926639.66;;84711333.02;;65215306.64;;;;;;;;;;;;716011.36;;;;;;;;;;;;12763187.56;;12759180.62;4006.94;;;;;;;;;;44817544.59;44817544.59
44.395.062/0001-15;2024-05-01;1;214.18;214.18;;;;152343502.78;152206234.21;;85789781.01;;66416453.2;;;;;;;;;;;;137268.57;;;;;;;;;;;;12760584.06;;12745143.15;15440.91;;;;;;;;;;45087508.57;45087508.57
44.395.062/0001-15;2024-06-01;1;829.36;829.36;;;;155900299.4;153965950.08;;67891884.56;;86074065.52;;;;;;;;;;;;1934349.32;;;;;;;;;;;;12758525.26;;12745143.15;13382.11;;;;;;;;;;33765049.84;33765049.84
44.395.062/0001-15;2024-07-01;1;415647.4;415647.4;;;;156261674.45;156239637.45;;70144258.14;;86095379.31;;;;;;;;;;;;22037;;;;;;;;;;;;12756157.64;;12745143.15;11014.49;;;;;;;;;;33496453.65;33496453.65
44.395.062/0001-15;2024-08-01;1;1101335.14;94.27;;900000;201240.87;159330466.69;157150160;;70930943.22;;86219216.78;;;;;;;;;;;;2180306.69;;;;;;;;;;;;12740305.17;;12731143.15;9162.02;;;;;;;;;;32541860.86;32541860.86
44.395.062/0001-15;2024-09-01;1;187688.1;1693.34;;;185994.76;157660345.91;157099995.37;;71892176.07;;85207819.3;;;;;;;;;;;;560350.54;;;;;;;;;;;;12737731.31;;12731143.15;6588.16;;;;;;;;;;30526528.75;30526528.75
44.395.062/0001-15;2024-10-01;1;3201.11;3201.11;;;;159866635.81;158894853.27;;73126182.51;;85768670.76;;;;;;;;;;;;971782.54;;;;;;;;;;;;12733605.85;;12729385.3;4220.55;;;;;;;;;;30962847.36;30962847.36
44.395.062/0001-15;2024-11-01;1;3181.11;3181.11;;;;157715084.19;156985718.37;;73059689.93;;83926028.44;;;;;;;;;;;;729365.82;;;;;;;;;;;;12544105.77;;12541871.99;2233.78;;;;;;;;;;27279565.79;27279565.79
44.428.541/0001-90;2024-01-01;1;9763323.87;2084.51;;;9761239.36;310596212.17;310596212.17;;;;310596212.17;;;;;;;;;;;;;;;;;;;;;;;;3539168.96;859090.95;;2680078.01;5079119.36;;;;;;;;;2188800.01;7267919.37
44.428.541/0001-90;2024-02-01;1;8505385.82;6340.04;;;8499045.78;309026655.9;309026655.9;;;;309026655.9;;;;;;;;;;;;;;;;;;;;;;;;3079707.74;710526.36;;2369181.38;4456858.3;;;;;;;;;1390390.01;5847248.31
44.428.541/0001-90;2024-03-01;1;8177205.05;1900.04;;;8175305.01;301843869.83;301843869.83;;;;301843869.83;;;;;;;;;;;;;;;;;;;;;;;;2711397.99;450000;;2261397.99;2969029.28;;;;;;;;;5418940.04;8387969.32
44.428.541/0001-90;2024-04-01;1;5109387.72;1083.34;;;5108304.38;292072043.95;292072043.95;;;;292072043.95;;;;;;;;;;;;;;;;;;;;;;;;4423216.01;1570299.16;;2852916.85;1650623.99;;;;;;;;;4278895.94;5929519.93
44.428.541/0001-90;2024-05-01;1;4720912.78;1082.62;;;4719830.16;291752043.95;291752043.95;;;;291752043.95;;;;;;;;;;;;;;;;;;;;;;;;4288937.58;2159187.52;;2129750.06;1915278.77;;;;;;;;;3881809.67;5797088.44
44.428.541/0001-90;2024-06-01;1;2997334.3;818.68;;;2996515.62;291432043.95;291432043.95;;;;291432043.95;;;;;;;;;;;;;;;;;;;;;;;;4265963.7;2141358.04;;2124605.66;2054512.59;;;;;;;;;3881809.67;5936322.26
44.428.541/0001-90;2024-07-01;1;7174678.26;1638.99;;;7173039.27;291432043.95;291432043.95;;;;291432043.95;;;;;;;;;;;;;;;;;;;;;;;;2930778.86;813107.28;;2117671.58;1632337.63;;;;;;;;;5831473.64;7463811.27
44.428.541/0001-90;2024-08-01;1;5650637.46;4844.49;;;5645792.97;275237952.48;275237952.48;;;;275237952.48;;;;;;;;;;;;;;;;;;;;;;;;4414051.41;2701362.1;;1712689.31;;;;;;;;;;6236982.41;6236982.41
44.428.541/0001-90;2024-09-01;1;2195296.4;2757.4;;;2192539;273984619.13;273984619.13;;;;273984619.13;;;;;;;;;;;;;;;;;;;;;;;;5145998.54;3438870.56;;1707127.98;;;;;;;;;;4622196.37;4622196.37
44.428.541/0001-90;2024-10-01;1;2086565.33;1249.1;;;2085316.23;268312363.42;268312363.42;;;;268312363.42;;;;;;;;;;;;;;;;;;;;;;;;2082175.89;800687.56;;1281488.33;;;;;;;;;;5034766.27;5034766.27
44.428.541/0001-90;2024-11-01;1;3465062.94;722.77;;;3464340.17;267243846.43;267243846.43;;;;267243846.43;;;;;;;;;;;;;;;;;;;;;;;;1958935.08;789473.64;;1169461.44;;;;;;;;;;5205227.64;5205227.64
44.514.162/0001-13;2024-01-01;1;15665686.02;2000;;;15663686.02;190521413.88;0;;;;;;;;;;;;;;;;;;190521413.88;;;;;;;;;;764936.61;764936.61;;;;94068.03;;;;;;;;134477682.52;134571750.55
44.514.162/0001-13;2024-02-01;1;11764036.55;2000;;;11762036.55;190521413.88;0;;;;;;;;;;;;;;;;;;190521413.88;;;;;;;;;;1299803.76;1299589.36;;214.4;;82741.36;;;;;;;;129483241.5;129565982.86
44.514.162/0001-13;2024-03-01;1;13646818.35;2000;;;13644818.35;200521413.87;0;;;;;;;;;;;;;;;;;;200521413.87;;;;;;;;;;1059782.61;1059665.9;;116.71;;89041.3;;;;;;;;139486299.51;139575340.81
44.514.162/0001-13;2024-04-01;1;9592935.96;2000;;;9590935.96;200521413.87;0;;;;;;;;;;;;;;;;;;200521413.87;;;;;;;;;;1062122.08;1059665.9;;2456.18;;99773.62;;;;;;;;134456374.23;134556147.85
44.514.162/0001-13;2024-05-01;1;10722937.7;2000;;;10720937.7;200521413.87;0;;;;;;;;;;;;;;;;;;200521413.87;;;;;;;;;;1768930.86;1757041.52;;11889.34;;96909.33;;;;;;;;134456425.31;134553334.64
44.514.162/0001-13;2024-06-01;1;12982595.57;2000;0;0;12980595.57;203391721.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203391721.4;0;0;;0;0;;0;0;0;1192756.03;1179627.63;0;13128.4;8484000;14294.18;0;0;0;0;0;0;0;145000531.66;153498825.84
44.514.162/0001-13;2024-07-01;1;840542.34;2000;;;838542.34;203391721.4;0;;;;;;;;;;;;;;;;;;203391721.4;;;;;;;;;;1190415.32;1179627.63;;10787.69;;88873.67;;;;;;;;139506909.76;139595783.43
44.514.162/0001-13;2024-08-01;1;1816703.96;2000;;;1814703.96;203391721.4;0;;;;;;;;;;;;;;;;;;203391721.4;;;;;;;;;;1376819.39;1368066.48;;8752.91;;87264.78;;;;;;;;138911337.88;138998602.66
44.514.162/0001-13;2024-09-01;1;2296168.97;2000;;;2294168.97;203391721.4;0;;;;;;;;;;;;;;;;;;203391721.4;;;;;;;;;;1226415.96;1220004.38;;6411.58;;85536.19;;;;;;;;137515560.69;137601096.88
44.514.162/0001-13;2024-10-01;1;2579970.67;2000;;;2577970.67;203391721.4;0;;;;;;;;;;;;;;;;;;203391721.4;;;;;;;;;;1245660.25;1241400.23;;4260.02;;96084.82;;;;;;;;136020434.65;136116519.47
44.527.494/0001-32;2024-01-01;1;2458850.13;2000;;;2456850.13;65513277.34;0;;;;;;;;;;;;;;;;;;;;;;65513277.34;;;;;;0;;;;654895;10000;;;;;;;;2457361.26;3122256.26
44.527.494/0001-32;2024-02-01;1;2586916.13;2000;;;2584916.13;65323641.62;0;;;;;;;;;;;;;;;;;;;;;;65323641.62;;;;;;214.4;;;214.4;654895;10000;;;;;;;;2459472.99;3124367.99
44.527.494/0001-32;2024-03-01;1;1267951.42;2000;;;1265951.42;66956684.59;0;;;;;;;;;;;;;;;;;;;;;;66956684.59;;;;;;116.5;;;116.5;654895;29357.59;;;;;;;;2452600.28;3136852.87
44.527.494/0001-32;2024-04-01;1;1337057.49;2000;;;1335057.49;65951184.44;0;;;;;;;;;;;;;;;;;;;;;;65951184.44;;;;;;2456.18;;;2456.18;654895;57846.63;;;;;;;;2495605.15;3208346.78
44.527.494/0001-32;2024-05-01;1;1530523.02;2000;0;0;1528523.02;66266698.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;66266698.74;0;;0;0;0;11889.34;0;0;11889.34;687639.75;55182.5;0;0;0;0;0;0;0;2515281.35;3258103.6
44.527.494/0001-32;2024-06-01;1;1536330.68;2000;;;1534330.68;65498937.33;0;;;;;;;;;;;;;;;;;;;;;;65498937.33;;;;;;6901.97;;;6901.97;720384.5;52196.44;;;;;;;;2531692.2;3304273.14
44.527.494/0001-32;2024-07-01;1;2958302.42;2000;;;2956302.42;64664246.25;0;;;;;;;;;;;;;;;;;;;;;;64664246.25;;;;;;5487.66;;;5487.66;720384.5;59974.67;;;;;;;;2592245.03;3372604.2
44.527.494/0001-32;2024-08-01;1;1707686.11;2000;0;0;1705686.11;64498184.32;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;64498184.32;0;;0;0;0;8752.91;0;0;8752.91;687639.75;57744.38;0;0;0;0;0;0;0;79413.61;2088571.13
44.527.494/0001-32;2024-09-01;1;2046089.5;2000;;;2044089.5;86124199.4;0;;;;;;;;;;;;;;;;;;;;;;86124199.4;;;;;;6411.58;;;6411.58;780619.42;54703.01;;;;;;;;23729039.19;24564361.62
44.527.494/0001-32;2024-10-01;1;3778249.88;2000;;;3776249.88;83825444.39;0;;;;;;;;;;;;;;;;;;;;;;83825444.39;;;;;;4260.02;;;4260.02;901117;78371.72;;;;;;;;200546.61;1180035.33
44.584.965/0001-44;2024-01-01;1;2973.05;0;0;0;2973.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;20889.55;0;0;0;0;0;0;0;-17917.5;2972.05
44.584.965/0001-44;2024-02-01;1;12880.84;50;0;0;12830.84;700000;700000;700000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10689.65;0;0;0;0;0;0;0;5.38;10695.03
44.584.965/0001-44;2024-03-01;1;6280.13;3177;0;0;3103.13;3628225.02;3628225.02;3628225.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10689.65;0;2512048.39;0;0;0;0;0;14.4;2522752.44
44.584.965/0001-44;2024-04-01;1;570.33;568.63;0;0;1.7;3686401.39;3686401.39;3686401.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10689.67;0;2300860.32;0;0;0;0;0;0.27;2311550.26
44.584.965/0001-44;2024-05-01;1;6040.79;285.71;0;0;5755.08;5341164.87;5341164.87;5341164.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2892.37;0;0;2892.37;0;10689.67;0;2843836.63;0;0;0;0;0;15.99;2854542.29
44.584.965/0001-44;2024-06-01;1;119004.36;220.71;0;0;118783.65;5932988.5;5932988.5;5932988.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2506.77;0;0;2506.77;0;10689.67;0;2006768.93;0;0;0;0;0;17.32;2017475.92
44.584.965/0001-44;2024-07-01;1;83743.52;1517.13;0;0;82226.39;3782988.5;3782988.5;3782988.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2105111.33;0;0;2105111.33;0;11141.79;0;1759010.49;0;0;0;0;0;66.37;1770218.65
44.584.965/0001-44;2024-08-01;1;4322.11;4322.11;0;0;0;3806363.09;3782988.5;3782988.5;0;0;0;0;0;0;0;0;0;;0;0;0;0;23374.59;0;0;0;0;;0;0;;0;0;0;2104687.17;0;0;2104687.17;0;11270.81;0;1544901.14;0;0;0;0;0;0;1556171.95
